Resource,Zone,StartCap,RetCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
MISW_utilitypv_class1_moderate_3_anyQual:0.0,9,0.1,0.0,0.398648206135116,0.498648206135116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_4_anyQual:0.0,9,0.1,0.0,1.4723350131296837,1.5723350131296838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_5_anyQual:1.0,9,0.1,0.0,0.7231147353262589,0.823114735326259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_6_anyQual:0.0,9,0.0,0.0,0.430674655705949,0.430674655705949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_7_anyQual:0.0,9,0.1,0.0,0.6348147826982954,0.7348147826982955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_8_anyQual:1.0,9,0.1,0.0,0.3589367224212986,0.45893672242129857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_9_anyQual:0.0,9,0.0,0.0,0.3865596096776212,0.3865596096776212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_10_anyQual:0.0,9,0.1,0.0,0.5272738907134323,0.6272738907134324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_11_anyQual:1.0,9,0.1,0.0,0.4413779104337198,0.5413779104337199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_12_anyQual:0.0,9,0.1,0.0,0.2811293812310547,0.38112938123105466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_13_anyQual:0.0,9,0.1,0.0,0.4962061291875173,0.5962061291875173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_utilitypv_class1_moderate_14_anyQual:1.0,9,0.1,0.0,0.3282180449189372,0.42821804491893717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_offshorewind_class3_moderate_fixed_0_1,9,0.0,0.0,0.0943946495588278,0.0943946495588278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_offshorewind_class3_moderate_fixed_0_2,9,0.0,0.0,0.08652084390278046,0.08652084390278046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_offshorewind_class3_moderate_fixed_0_3,9,0.0,0.0,0.08087068780688038,0.08087068780688038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_offshorewind_class12_moderate_floating_0_1,9,0.0,0.0,0.020998859629275987,0.020998859629275987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_offshorewind_class12_moderate_floating_0_2,9,0.0,0.0,0.025137671733956896,0.025137671733956896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISW_offshorewind_class12_moderate_floating_0_3,9,0.0,0.0,0.024645565630375576,0.024645565630375576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_naturalgas_hframe_cc_95_ccs_moderate_0,10,0.0,0.0,0.0639954544037105,0.0639954544037105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_naturalgas_hframe_cc_moderate_0,10,0.1,0.0,0.00827549349491118,0.10827549349491118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_naturalgas_fframe_ct_moderate_0,10,0.1,0.0,0.022298673797982838,0.12229867379798283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_battery_moderate_0,10,0.4,0.0,0.024448152140831788,0.4244481521408318,0.0,0.4,0.0,0.10523135040733261,0.5052313504073326,0.0,0.0,0.0,0.0
NWPP_nuclear_nuclear_moderate_0,10,0.0,0.0,0.024971793736309825,0.024971793736309825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_hydrogen_fframe_ct_moderate_0,10,0.1,0.0,0.009404111737134286,0.10940411173713428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_hydrogen_hframe_cc_moderate_0,10,0.1,0.0,0.003906966344584702,0.10390696634458471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_0_anyQual:0,10,0.1,0.0,0.09463196708587297,0.194631967085873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_1_anyQual:0,10,0.1,0.0,0.13191454715912923,0.23191454715912926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_2_anyQual:0,10,0.1,0.0,0.11896584549104114,0.21896584549104114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_3_anyQual:1,10,0.1,0.0,0.08128967843652231,0.1812896784365223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_4_anyQual:0,10,0.1,0.0,0.014339373373719634,0.11433937337371965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_5_anyQual:0,10,0.1,0.0,0.09096677692128913,0.1909667769212891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_6_anyQual:0,10,0.1,0.0,0.06044300233613698,0.160443002336137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_7_anyQual:1,10,0.1,0.0,0.046318485156755546,0.14631848515675555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_8_anyQual:0,10,0.1,0.0,0.1071480233586771,0.2071480233586771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_9_anyQual:0,10,0.1,0.0,0.029221067545216035,0.12922106754521603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_10_anyQual:1,10,0.1,0.0,0.07785330461316699,0.177853304613167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_11_anyQual:0,10,0.1,0.0,0.044467828566182255,0.14446782856618226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_12_anyQual:0,10,0.1,0.0,0.07995762352470735,0.17995762352470734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_13_anyQual:0,10,0.1,0.0,0.06856146281719103,0.16856146281719103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_14_anyQual:1,10,0.1,0.0,0.0534338715801003,0.15343387158010033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_15_anyQual:0,10,0.1,0.0,0.04677831874260198,0.146778318742602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_16_anyQual:0,10,0.1,0.0,0.05982000659163623,0.15982000659163623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_17_anyQual:0,10,0.1,0.0,0.09250919068666916,0.19250919068666913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_18_anyQual:1,10,0.1,0.0,0.07013311589200578,0.17013311589200578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_19_anyQual:0,10,0.1,0.0,0.0630734735014888,0.1630734735014888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_20_anyQual:0,10,0.0,0.0,0.20198265980170704,0.20198265980170704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_21_anyQual:0,10,0.1,0.0,0.028876168536816266,0.12887616853681627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_22_anyQual:1,10,0.1,0.0,0.045829561296208896,0.14582956129620891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_0_anyQual:0.0,10,0.0,0.0,0.1188710383917852,0.1188710383917852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_1_anyQual:1.0,10,0.0,0.0,0.19725882372571846,0.19725882372571846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_2_anyQual:0.0,10,0.0,0.0,0.11323457068193868,0.11323457068193868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_3_anyQual:1.0,10,0.0,0.0,0.18108346850448642,0.18108346850448642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_4_anyQual:0.0,10,0.0,0.0,0.10886839235856721,0.10886839235856721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_5_anyQual:1.0,10,0.0,0.0,0.10860645865383735,0.10860645865383735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_6_anyQual:0.0,10,0.0,0.0,0.09634422431795817,0.09634422431795817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_7_anyQual:1.0,10,0.0,0.0,0.05994891175462301,0.05994891175462301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_8_anyQual:0.0,10,0.0,0.0,0.09420594348007898,0.09420594348007898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_9_anyQual:1.0,10,0.0,0.0,0.09187391780500229,0.09187391780500229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_1_1,10,0.0,0.0,0.03822460405573814,0.03822460405573814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_1_2,10,0.0,0.0,0.03628289616357617,0.03628289616357617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_1_3,10,0.0,0.0,0.036295672631695,0.036295672631695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_offshorewind_class3_moderate_fixed_0_1,10,0.0,0.0,0.05862689942820467,0.05862689942820467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_offshorewind_class3_moderate_fixed_0_2,10,0.0,0.0,0.055238245320942646,0.055238245320942646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_offshorewind_class3_moderate_fixed_0_3,10,0.0,0.0,0.05690934972558667,0.05690934972558667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_0_1,10,0.0,0.0,0.016095086662643487,0.016095086662643487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_0_2,10,0.0,0.0,0.01810899601156555,0.01810899601156555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_0_3,10,0.0,0.0,0.016920693847623375,0.016920693847623375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_naturalgas_hframe_cc_moderate_0,11,0.1,0.0,0.19023669926257944,0.29023669926257945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_naturalgas_fframe_ct_moderate_0,11,0.1,0.0,0.007815901577187475,0.10781590157718748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_battery_moderate_0,11,0.3,0.0,0.031702968384273854,0.3317029683842738,0.0,0.3,0.0,0.20557461034549857,0.5055746103454984,0.0,0.0,0.0,0.0
NYCW_nuclear_nuclear_moderate_0,11,0.0,0.0,0.025208215473450386,0.025208215473450386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_hydrogen_fframe_ct_moderate_0,11,0.1,0.0,0.005583144448547254,0.10558314444854726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYCW_hydrogen_hframe_cc_moderate_0,11,0.1,0.0,0.014687483450906931,0.11468748345090693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_naturalgas_hframe_cc_moderate_0,12,0.1,0.0,0.06971783373128934,0.16971783373128935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_naturalgas_fframe_ct_moderate_0,12,0.1,0.0,0.022368605021760118,0.12236860502176013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_battery_moderate_0,12,0.4,0.0,0.1386226827017942,0.5386226827017943,0.0,0.4,0.0,0.1910909410105334,0.5910909410105335,0.0,0.0,0.0,0.0
NYUP_nuclear_nuclear_moderate_0,12,0.0,0.0,0.034515947534876856,0.034515947534876856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_hydrogen_fframe_ct_moderate_0,12,0.1,0.0,0.0061903773949108405,0.10619037739491086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_hydrogen_hframe_cc_moderate_0,12,0.1,0.0,0.003415030056958247,0.10341503005695825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_0_anyQual:0,12,0.1,0.0,0.4432632733006987,0.5432632733006987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_1_anyQual:1,12,0.1,0.0,0.3468314930910641,0.44683149309106407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_2_anyQual:0,12,0.1,0.0,0.2198447063049896,0.3198447063049896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_3_anyQual:1,12,0.1,0.0,0.2742541443344894,0.37425414433448945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_4_anyQual:0,12,0.1,0.0,0.1840536286050152,0.2840536286050152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_5_anyQual:1,12,0.1,0.0,0.22117240362131807,0.32117240362131805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_6_anyQual:0,12,0.1,0.0,0.1620642519210359,0.2620642519210359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_7_anyQual:1,12,0.1,0.0,0.11409445932495398,0.21409445932495397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_8_anyQual:0,12,0.1,0.0,0.15143626085217415,0.2514362608521742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_9_anyQual:1,12,0.1,0.0,0.034308813885509576,0.13430881388550958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_10_anyQual:0,12,0.1,0.0,0.10828671563540024,0.20828671563540024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_landbasedwind_class3_moderate_11_anyQual:1,12,0.1,0.0,0.04895730280885064,0.14895730280885067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_utilitypv_class1_moderate_0_anyQual:0.0,12,0.1,0.0,1.391166947363111,1.491166947363111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_utilitypv_class1_moderate_1_anyQual:1.0,12,0.1,0.0,1.0381093828836403,1.1381093828836404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_utilitypv_class1_moderate_2_anyQual:0.0,12,0.1,0.0,1.0839192416460481,1.183919241646048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_utilitypv_class1_moderate_3_anyQual:1.0,12,0.1,0.0,0.9032675797022625,1.0032675797022625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_utilitypv_class1_moderate_4_anyQual:0.0,12,0.1,0.0,0.87652797913769,0.9765279791376901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_utilitypv_class1_moderate_5_anyQual:1.0,12,0.1,0.0,0.807154005929391,0.9071540059293911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_utilitypv_class1_moderate_6_anyQual:0.0,12,0.1,0.0,0.7259601116195556,0.8259601116195556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_utilitypv_class1_moderate_7_anyQual:1.0,12,0.1,0.0,0.6343856606523489,0.734385660652349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_utilitypv_class1_moderate_8_anyQual:0.0,12,0.1,0.0,0.6020455963138488,0.7020455963138489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_utilitypv_class1_moderate_9_anyQual:1.0,12,0.0,0.0,0.6532866323488522,0.6532866323488522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_offshorewind_class3_moderate_fixed_0_1,12,0.0,0.0,0.0947000655235407,0.0947000655235407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_offshorewind_class3_moderate_fixed_0_2,12,0.0,0.0,0.09278693679579235,0.09278693679579235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_offshorewind_class3_moderate_fixed_0_3,12,0.0,0.0,0.09390217876021566,0.09390217876021566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_offshorewind_class12_moderate_floating_0_1,12,0.0,0.0,0.03807408059187275,0.03807408059187275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_offshorewind_class12_moderate_floating_0_2,12,0.0,0.0,0.03905312394267467,0.03905312394267467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_offshorewind_class12_moderate_floating_0_3,12,0.0,0.0,0.04022945664299539,0.04022945664299539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_naturalgas_hframe_cc_95_ccs_moderate_0,13,0.0,0.0,0.09059060672147272,0.09059060672147272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_naturalgas_hframe_cc_moderate_0,13,0.1,0.0,0.04349933518674339,0.14349933518674338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_naturalgas_fframe_ct_moderate_0,13,0.1,0.0,0.011476489934701038,0.11147648993470105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_battery_moderate_0,13,0.4,0.0,0.02280463026772903,0.4228046302677291,0.0,0.4,0.0,0.04715329334688091,0.4471532933468809,0.0,0.0,0.0,0.0
PJMC_nuclear_nuclear_moderate_0,13,0.0,0.0,0.028259758509658967,0.028259758509658967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_hydrogen_fframe_ct_moderate_0,13,0.1,0.0,0.002053576055747407,0.10205357605574741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_hydrogen_hframe_cc_moderate_0,13,0.1,0.0,0.012206345736434955,0.11220634573643495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_0_anyQual:0.0,13,0.1,0.0,1.1398496641970035,1.2398496641970036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_1_anyQual:1.0,13,0.0,0.0,0.8289591399732051,0.8289591399732051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_2_anyQual:0.0,13,0.1,0.0,0.9040684237928119,1.004068423792812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_3_anyQual:1.0,13,0.0,0.0,0.737549007256575,0.737549007256575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_4_anyQual:0.0,13,0.1,0.0,0.7983878645179977,0.8983878645179977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_5_anyQual:1.0,13,0.0,0.0,0.7098124766727569,0.7098124766727569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_6_anyQual:0.0,13,0.1,0.0,0.7172463894385995,0.8172463894385995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_7_anyQual:1.0,13,0.0,0.0,0.6161192015676632,0.6161192015676632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_8_anyQual:0.0,13,0.1,0.0,0.6370467402192634,0.7370467402192635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_9_anyQual:1.0,13,0.0,0.0,0.5989131135971021,0.5989131135971021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_0_anyQual:0,13,0.1,0.0,0.23914586180453498,0.339145861804535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_1_anyQual:1,13,0.1,0.0,0.19654749057386736,0.29654749057386737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_2_anyQual:0,13,0.1,0.0,0.23923646800568257,0.3392364680056826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_3_anyQual:1,13,0.1,0.0,0.1076811536251256,0.20768115362512563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_4_anyQual:0,13,0.1,0.0,0.2496438784941519,0.3496438784941519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_5_anyQual:1,13,0.1,0.0,0.1679912586331721,0.2679912586331721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_6_anyQual:0,13,0.1,0.0,0.246609089619379,0.346609089619379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_7_anyQual:1,13,0.1,0.0,0.12846561258083966,0.22846561258083964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_8_anyQual:0,13,0.1,0.0,0.2398084173801022,0.3398084173801022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_9_anyQual:1,13,0.1,0.0,0.12845661524048752,0.2284566152404875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_10_anyQual:0,13,0.1,0.0,0.2017049260812875,0.3017049260812875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_11_anyQual:1,13,0.1,0.0,0.12610459678409788,0.22610459678409786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_offshorewind_class3_moderate_fixed_0_1,13,0.0,0.0,0.07767312923903914,0.07767312923903914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_offshorewind_class3_moderate_fixed_0_2,13,0.0,0.0,0.07473332258246272,0.07473332258246272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_offshorewind_class3_moderate_fixed_0_3,13,0.0,0.0,0.07328920847753653,0.07328920847753653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_offshorewind_class12_moderate_floating_0_1,13,0.0,0.0,0.04033823832662066,0.04033823832662066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_offshorewind_class12_moderate_floating_0_2,13,0.0,0.0,0.0380507186515801,0.0380507186515801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_offshorewind_class12_moderate_floating_0_3,13,0.0,0.0,0.0335139680219127,0.0335139680219127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_naturalgas_hframe_cc_moderate_0,14,0.1,0.0,0.07351022821960106,0.17351022821960108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_naturalgas_fframe_ct_moderate_0,14,0.1,0.0,0.02559471956486413,0.12559471956486412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_battery_moderate_0,14,0.4,0.0,0.02297469879128399,0.422974698791284,0.0,0.4,0.0,0.04164150589047475,0.4416415058904748,0.0,0.0,0.0,0.0
PJMD_nuclear_nuclear_moderate_0,14,0.0,0.0,0.038905545495378446,0.038905545495378446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_hydrogen_fframe_ct_moderate_0,14,0.1,0.0,0.011171665648048676,0.11117166564804869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_hydrogen_hframe_cc_moderate_0,14,0.1,0.0,0.00411433611829733,0.10411433611829733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_0_anyQual:0,14,0.1,0.0,1.3120653306852148,1.4120653306852147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_1_anyQual:1,14,0.1,0.0,0.35028856581137635,0.45028856581137633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_2_anyQual:0,14,0.1,0.0,0.7065851249204207,0.8065851249204208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_3_anyQual:1,14,0.0,0.0,0.18634799619583964,0.18634799619583964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_4_anyQual:0,14,0.1,0.0,0.44663623673234787,0.5466362367323478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
